sample_id,geographic_group_025deg,label,partition
2138,141_304,0,validation
2139,141_304,0,validation
2140,141_304,0,validation
2141,141_304,0,validation
2142,141_304,0,validation
2143,141_304,0,validation
2144,141_304,0,validation
2145,141_304,0,validation
2146,141_304,0,validation
2147,141_304,0,validation
2148,141_304,0,validation
2149,141_304,0,validation
2150,141_304,0,validation
2151,141_304,0,validation
2152,141_304,0,validation
2153,141_304,0,validation
2154,141_306,0,test
2155,141_306,0,test
2156,141_306,0,test
2157,141_306,0,test
2158,141_306,0,test
2159,141_306,0,test
2160,141_306,0,test
2161,141_306,0,test
2162,141_306,0,test
2163,141_306,0,test
2164,141_306,0,test
2165,141_306,0,test
2166,139_304,0,test
2167,140_305,0,train
2168,139_305,0,test
2169,139_305,0,test
2170,139_305,0,test
2171,139_305,0,test
2172,139_305,0,test
2173,140_305,0,train
2174,140_305,0,train
2175,140_305,0,train
2176,140_305,0,train
2177,140_305,0,train
2178,140_305,0,train
2179,140_305,0,train
2180,140_305,0,train
2181,140_305,0,train
2182,140_305,0,train
2183,140_305,0,train
2184,140_305,0,train
2185,140_305,0,train
2186,140_305,0,train
2187,140_305,0,train
2188,140_305,0,train
2189,140_305,0,train
2190,139_305,0,test
2191,139_305,0,test
2192,140_305,0,train
2193,140_305,0,train
2194,140_305,0,train
2195,140_305,0,train
2196,140_305,0,train
2197,140_305,0,train
2198,140_305,0,train
2199,140_306,0,train
2200,141_308,0,train
2201,141_308,0,train
2202,141_308,0,train
2203,141_308,0,train
2204,141_308,0,train
2205,141_308,0,train
2206,141_308,0,train
2207,140_308,0,test
2208,140_308,0,test
2209,140_308,0,test
2210,140_308,0,test
2211,140_308,0,test
2212,140_308,0,test
2213,140_308,0,test
2214,140_308,0,test
2215,140_308,0,test
2216,140_308,0,test
2217,140_308,0,test
2218,140_308,0,test
2219,140_308,0,test
2220,140_308,0,test
2221,140_308,0,test
2222,140_304,0,validation
2223,140_304,0,validation
2224,140_308,0,test
2225,140_308,0,test
2226,140_308,0,test
2227,140_308,0,test
2228,140_304,0,validation
2229,140_305,0,train
2230,140_305,0,train
2231,140_305,0,train
2232,140_305,0,train
2233,140_304,0,validation
2234,140_304,0,validation
2235,140_304,0,validation
2236,140_304,0,validation
2237,140_304,0,validation
2238,140_305,0,train
2239,140_305,0,train
2240,139_307,0,train
2241,140_307,0,train
2242,139_307,0,train
2243,139_305,0,test
2244,139_305,0,test
2245,139_305,0,test
2246,139_305,0,test
2247,139_305,0,test
2248,139_305,0,test
2249,139_305,0,test
2250,139_305,0,test
2251,139_305,0,test
2252,139_305,0,test
2253,139_305,0,test
2254,139_305,0,test
2255,139_305,0,test
2256,139_305,0,test
2257,139_305,0,test
2258,139_305,0,test
2259,139_305,0,test
2260,139_305,0,test
2261,139_305,0,test
2262,139_305,0,test
2263,139_308,0,train
2264,139_308,0,train
2265,139_308,0,train
2266,139_308,0,train
2267,139_305,0,test
2268,139_305,0,test
2269,139_305,0,test
2270,139_305,0,test
2271,139_305,0,test
2272,139_305,0,test
2273,139_305,0,test
2274,139_305,0,test
2275,139_305,0,test
2276,139_305,0,test
2277,139_305,0,test
2278,139_305,0,test
2279,139_305,0,test
2280,139_305,0,test
2281,139_305,0,test
2282,139_306,0,train
2283,139_306,0,train
2284,139_305,0,test
2285,139_305,0,test
2286,139_306,0,train
2287,139_306,0,train
2288,139_306,0,train
2289,139_305,0,test
2290,139_305,0,test
2291,139_305,0,test
2292,139_305,0,test
2293,139_306,0,train
2294,139_306,0,train
2295,139_305,0,test
2296,139_305,0,test
2297,139_305,0,test
2298,139_305,0,test
2299,139_305,0,test
2300,139_305,0,test
2301,139_305,0,test
2302,139_305,0,test
2303,139_305,0,test
2304,139_305,0,test
2305,139_305,0,test
2306,139_306,0,train
2307,139_306,0,train
2308,139_305,0,test
2309,139_305,0,test
2310,139_305,0,test
2311,139_305,0,test
2312,139_305,0,test
2313,139_305,0,test
2314,139_305,0,test
2315,139_305,0,test
2316,139_305,0,test
2317,139_305,0,test
2318,139_305,0,test
2319,139_305,0,test
2320,139_305,0,test
2321,139_305,0,test
2322,139_305,0,test
2323,139_305,0,test
2324,139_305,0,test
2325,139_305,0,test
2326,139_305,0,test
2327,139_305,0,test
2328,139_305,0,test
2329,139_305,0,test
2330,139_305,0,test
2331,139_305,0,test
2332,139_305,0,test
2333,139_305,0,test
2334,139_305,0,test
2335,139_306,0,train
2336,139_306,0,train
2337,139_306,0,train
2338,139_306,0,train
2339,139_306,0,train
2340,139_306,0,train
2341,139_306,0,train
2342,139_306,0,train
2343,139_306,0,train
2344,139_306,0,train
2345,139_306,0,train
2346,139_306,0,train
2347,139_306,0,train
2348,139_306,0,train
2349,139_306,0,train
2350,138_307,0,validation
2351,138_307,0,validation
2352,138_305,0,train
2353,138_305,0,train
2354,139_305,0,test
2355,139_305,0,test
2356,139_305,0,test
2357,138_305,0,train
2358,138_305,0,train
2359,139_305,0,test
2360,139_305,0,test
2361,138_305,0,train
2362,138_306,0,validation
2363,138_306,0,validation
2364,138_306,0,validation
2365,138_306,0,validation
2366,138_306,0,validation
2367,138_306,0,validation
2368,138_306,0,validation
2369,138_306,0,validation
2370,138_306,0,validation
2371,138_306,0,validation
2372,138_306,0,validation
2373,138_306,0,validation
2374,138_306,0,validation
2375,138_306,0,validation
2376,138_306,0,validation
2377,138_306,0,validation
2378,138_306,0,validation
2379,138_306,0,validation
2380,138_306,0,validation
2381,138_307,0,validation
2382,138_307,0,validation
2383,138_307,0,validation
2384,138_307,0,validation
2385,138_307,0,validation
2386,138_307,0,validation
2387,138_307,0,validation
2388,138_307,0,validation
2389,138_307,0,validation
2390,138_307,0,validation
2391,138_306,0,validation
2392,138_307,0,validation
2393,138_307,0,validation
2394,138_308,0,validation
2395,138_308,0,validation
2396,138_308,0,validation
2397,138_308,0,validation
2398,138_308,0,validation
2399,138_308,0,validation
2400,138_308,0,validation
2401,138_308,0,validation
2402,138_308,0,validation
2403,138_308,0,validation
2404,138_308,0,validation
2405,138_308,0,validation
2406,138_308,0,validation
2407,138_307,0,validation
2408,138_307,0,validation
2409,138_307,0,validation
2410,138_307,0,validation
2411,138_307,0,validation
2412,138_307,0,validation
2413,138_307,0,validation
2414,138_306,0,validation
2415,138_306,0,validation
2416,138_306,0,validation
2417,138_307,0,validation
2418,138_307,0,validation
2419,138_307,0,validation
2420,138_307,0,validation
2421,138_307,0,validation
2422,138_307,0,validation
2423,138_307,0,validation
2424,138_307,0,validation
2425,138_307,0,validation
2426,138_307,0,validation
2427,138_306,0,validation
2428,138_307,0,validation
2429,138_307,0,validation
2430,138_307,0,validation
2431,138_307,0,validation
2432,138_307,0,validation
2433,138_307,0,validation
2434,138_307,0,validation
2435,138_307,0,validation
2436,138_307,0,validation
2437,138_307,0,validation
2438,138_307,0,validation
2439,138_307,0,validation
2440,138_307,0,validation
2441,138_307,0,validation
2442,138_307,0,validation
2443,138_307,0,validation
2444,138_307,0,validation
2445,138_307,0,validation
2446,138_307,0,validation
2447,138_307,0,validation
2448,138_307,0,validation
2449,138_307,0,validation
2450,141_304,0,validation
2451,141_304,0,validation
2452,141_304,0,validation
2453,141_304,0,validation
2454,141_304,0,validation
2455,141_304,0,validation
2456,141_304,0,validation
2457,141_304,0,validation
2458,141_304,0,validation
2459,140_304,0,validation
2460,140_304,0,validation
2461,140_304,0,validation
2462,140_304,0,validation
2463,140_304,0,validation
2464,140_304,0,validation
2465,140_304,0,validation
2466,140_304,0,validation
2467,140_304,0,validation
2468,140_305,0,train
2469,140_305,0,train
2470,140_305,0,train
2471,140_305,0,train
2472,140_305,0,train
2473,140_305,0,train
2474,140_305,0,train
2475,140_305,0,train
2476,140_305,0,train
2477,140_305,0,train
2478,140_305,0,train
2479,140_305,0,train
2480,139_305,0,test
2481,139_305,0,test
2482,139_305,0,test
2483,139_305,0,test
2484,139_305,0,test
2485,139_305,0,test
2486,139_305,0,test
2487,139_305,0,test
2488,139_305,0,test
2489,139_305,0,test
2490,139_305,0,test
2491,139_305,0,test
2492,139_305,0,test
2493,139_305,0,test
2494,139_305,0,test
2495,139_305,0,test
2496,139_305,0,test
2497,139_305,0,test
2498,139_305,0,test
2499,139_305,0,test
2500,139_305,0,test
2501,139_305,0,test
2502,139_305,0,test
2503,139_305,0,test
2504,139_305,0,test
2505,139_305,0,test
2506,139_305,0,test
2507,142_306,0,train
2508,141_306,0,test
2509,141_306,0,test
2510,141_306,0,test
2511,141_306,0,test
2512,141_306,0,test
2513,141_306,0,test
2514,141_306,0,test
2515,141_306,0,test
2516,141_306,0,test
2517,141_306,0,test
2518,141_306,0,test
2519,141_306,0,test
2520,141_306,0,test
2521,141_306,0,test
2522,141_306,0,test
2523,141_306,0,test
2524,141_306,0,test
2525,141_306,0,test
2526,141_306,0,test
2527,141_306,0,test
2528,141_306,0,test
2529,141_306,0,test
2530,141_306,0,test
2531,141_306,0,test
2532,141_306,0,test
2533,141_306,0,test
2534,141_306,0,test
2535,141_306,0,test
2536,141_306,0,test
2537,141_306,0,test
2538,141_306,0,test
2539,141_306,0,test
2540,141_306,0,test
2541,141_306,0,test
2542,141_306,0,test
2543,141_306,0,test
2544,141_306,0,test
2545,141_306,0,test
2546,141_306,0,test
2547,141_306,0,test
2548,141_307,0,test
2549,141_307,0,test
2550,141_307,0,test
2551,141_307,0,test
2552,141_307,0,test
2553,141_307,0,test
2554,141_307,0,test
2555,141_307,0,test
2556,141_307,0,test
2557,141_307,0,test
2558,140_307,0,train
2559,140_307,0,train
2560,140_307,0,train
2561,140_307,0,train
2562,140_307,0,train
2563,140_307,0,train
2564,140_307,0,train
2565,140_307,0,train
2566,140_307,0,train
2567,140_307,0,train
2568,140_307,0,train
2569,140_307,0,train
2570,141_307,0,test
2571,141_307,0,test
2572,141_307,0,test
2573,141_307,0,test
2574,141_306,0,test
2575,138_308,0,validation
2576,138_308,0,validation
2577,138_308,0,validation
2578,138_308,0,validation
2579,138_308,0,validation
2580,138_308,0,validation
2581,138_307,0,validation
2582,138_307,0,validation
2583,138_307,0,validation
2584,138_307,0,validation
2585,138_307,0,validation
2586,138_307,0,validation
2587,138_307,0,validation
2588,138_307,0,validation
2589,138_307,0,validation
2590,138_308,0,validation
2591,138_308,0,validation
2592,138_308,0,validation
2593,138_307,0,validation
2594,138_307,0,validation
2595,138_307,0,validation
2596,138_307,0,validation
2597,138_307,0,validation
2598,138_307,0,validation
2599,138_307,0,validation
2600,138_307,0,validation
2601,138_307,0,validation
2602,138_307,0,validation
2603,138_307,0,validation
2604,138_307,0,validation
2605,138_307,0,validation
2606,138_308,0,validation
2607,139_308,0,train
2608,140_306,0,train
2609,139_308,0,train
2610,139_308,0,train
2611,139_308,0,train
2612,139_308,0,train
2613,139_308,0,train
2614,139_308,0,train
2615,139_308,0,train
2616,139_308,0,train
2617,139_308,0,train
2618,139_308,0,train
2619,139_308,0,train
2620,139_308,0,train
2621,139_308,0,train
2622,139_308,0,train
2623,139_308,0,train
2624,139_308,0,train
2625,139_308,0,train
2626,139_308,0,train
2627,139_308,0,train
2628,140_308,0,test
2629,140_308,0,test
2630,140_308,0,test
2631,140_308,0,test
2632,140_308,0,test
2633,140_308,0,test
2634,140_308,0,test
2635,140_308,0,test
2636,140_308,0,test
2637,140_308,0,test
2638,140_308,0,test
2639,140_308,0,test
2640,140_308,0,test
2641,140_308,0,test
2642,140_308,0,test
2643,140_308,0,test
2644,140_308,0,test
2645,140_308,0,test
2646,140_308,0,test
2647,140_308,0,test
2648,140_308,0,test
2649,140_308,0,test
2650,140_308,0,test
2651,140_308,0,test
2652,140_308,0,test
2653,140_308,0,test
2654,140_308,0,test
2655,140_308,0,test
2656,140_308,0,test
2657,140_308,0,test
2658,140_308,0,test
2659,140_308,0,test
2660,140_308,0,test
2661,140_308,0,test
2662,140_308,0,test
2663,140_308,0,test
2664,140_308,0,test
2665,140_308,0,test
2666,140_308,0,test
2667,140_308,0,test
2668,140_308,0,test
2669,140_308,0,test
2670,140_308,0,test
2671,140_308,0,test
2672,140_308,0,test
2673,140_308,0,test
2674,140_308,0,test
2675,140_308,0,test
2676,140_308,0,test
2677,140_308,0,test
2678,140_308,0,test
2679,140_308,0,test
2680,140_308,0,test
2681,140_308,0,test
2682,140_308,0,test
2683,140_308,0,test
2684,140_308,0,test
2685,140_308,0,test
2686,140_308,0,test
2687,140_308,0,test
2688,140_307,0,train
2689,140_308,0,test
2690,140_308,0,test
2691,140_308,0,test
2692,140_308,0,test
2693,140_308,0,test
2694,140_308,0,test
2695,140_308,0,test
2696,140_308,0,test
2697,140_308,0,test
2698,140_308,0,test
2699,140_308,0,test
2700,140_308,0,test
2701,140_308,0,test
2702,140_308,0,test
2703,140_308,0,test
2704,140_308,0,test
2705,141_308,0,train
2706,141_308,0,train
2707,141_308,0,train
2708,141_308,0,train
2709,140_308,0,test
2710,140_308,0,test
2711,140_308,0,test
2712,140_308,0,test
2713,140_308,0,test
2714,140_308,0,test
2715,140_308,0,test
2716,140_308,0,test
2717,140_308,0,test
2718,140_308,0,test
2719,140_308,0,test
2720,140_308,0,test
2721,140_308,0,test
2722,140_308,0,test
2723,140_308,0,test
2724,140_308,0,test
2725,140_308,0,test
2726,140_308,0,test
2727,140_308,0,test
2728,140_308,0,test
2729,140_308,0,test
2730,140_308,0,test
2731,140_308,0,test
2732,140_308,0,test
2733,140_308,0,test
2734,140_308,0,test
2735,140_308,0,test
2736,140_308,0,test
2737,140_308,0,test
2738,140_308,0,test
2739,141_308,0,train
2740,141_308,0,train
2741,141_307,0,test
2742,140_308,0,test
2743,140_308,0,test
2744,140_308,0,test
2745,140_308,0,test
2746,139_307,0,train
2747,139_307,0,train
2748,139_307,0,train
2749,139_307,0,train
2750,139_306,0,train
2751,138_307,0,validation
2752,138_307,0,validation
2753,138_307,0,validation
2754,138_307,0,validation
2755,138_307,0,validation
2756,138_307,0,validation
2757,138_307,0,validation
2758,138_307,0,validation
2759,139_307,0,train
2760,139_305,0,test
2761,139_305,0,test
2762,142_305,0,train
2763,143_305,0,train
2764,142_305,0,train
2765,142_305,0,train
2766,142_305,0,train
2767,142_305,0,train
2768,142_305,0,train
2769,142_305,0,train
2770,142_305,0,train
2771,142_305,0,train
2772,142_305,0,train
2773,142_305,0,train
2774,142_305,0,train
2775,142_305,0,train
2776,142_305,0,train
2777,142_305,0,train
2778,142_305,0,train
2779,142_305,0,train
2780,142_305,0,train
2781,142_305,0,train
2782,142_305,0,train
2783,142_305,0,train
2784,142_305,0,train
2785,142_305,0,train
2786,142_305,0,train
2787,142_305,0,train
2788,142_305,0,train
2789,142_305,0,train
2790,142_305,0,train
2791,142_305,0,train
2792,142_305,0,train
2793,142_305,0,train
2794,142_305,0,train
2795,142_305,0,train
2796,142_305,0,train
2797,142_305,0,train
2798,142_305,0,train
2799,142_305,0,train
2800,142_305,0,train
2801,142_305,0,train
2802,142_305,0,train
2803,142_305,0,train
2804,142_305,0,train
2805,142_305,0,train
2806,142_305,0,train
2807,142_305,0,train
2808,142_305,0,train
2809,142_305,0,train
2810,142_305,0,train
2811,142_305,0,train
2812,142_305,0,train
2813,142_305,0,train
2814,142_305,0,train
2815,142_305,0,train
2816,142_305,0,train
2817,142_305,0,train
2818,143_305,0,train
2819,143_305,0,train
2820,142_305,0,train
2821,142_305,0,train
2822,142_305,0,train
2823,142_305,0,train
2824,143_305,0,train
2825,143_305,0,train
2826,143_305,0,train
2827,143_305,0,train
2828,143_305,0,train
2829,143_305,0,train
2830,143_305,0,train
2831,142_305,0,train
2832,143_305,0,train
2833,143_305,0,train
2834,143_305,0,train
2835,142_305,0,train
2836,142_305,0,train
2837,143_305,0,train
2838,142_305,0,train
2839,142_305,0,train
2840,142_305,0,train
2841,142_305,0,train
2842,142_305,0,train
2843,142_305,0,train
2844,142_305,0,train
2845,143_305,0,train
2846,143_305,0,train
2847,143_305,0,train
2848,143_305,0,train
2849,143_305,0,train
2850,143_305,0,train
2851,143_305,0,train
2852,143_305,0,train
2853,143_305,0,train
2854,143_305,0,train
2855,143_305,0,train
2856,143_305,0,train
2857,142_305,0,train
2858,143_305,0,train
2859,143_305,0,train
2860,143_305,0,train
2861,142_305,0,train
2862,142_305,0,train
2863,142_305,0,train
2864,142_305,0,train
2865,142_305,0,train
2866,142_305,0,train
2867,142_305,0,train
2868,143_305,0,train
2869,142_305,0,train
2870,142_305,0,train
2871,142_305,0,train
2872,142_305,0,train
2873,142_305,0,train
2874,142_305,0,train
2875,142_305,0,train
2876,142_305,0,train
2877,142_305,0,train
2878,142_305,0,train
2879,142_305,0,train
2880,142_305,0,train
2881,143_305,0,train
2882,142_305,0,train
2883,142_305,0,train
2884,142_305,0,train
2885,142_305,0,train
2886,142_305,0,train
2887,142_305,0,train
2888,142_305,0,train
2889,142_305,0,train
2890,142_305,0,train
2891,142_305,0,train
2892,142_305,0,train
2893,142_305,0,train
2894,142_305,0,train
2895,142_305,0,train
2896,142_305,0,train
2897,142_305,0,train
2898,142_305,0,train
2899,142_305,0,train
2900,142_305,0,train
2901,142_305,0,train
2902,142_305,0,train
2903,142_305,0,train
2904,142_305,0,train
2905,142_305,0,train
2906,142_305,0,train
2907,142_305,0,train
2908,142_305,0,train
2909,142_305,0,train
2910,142_305,0,train
2911,142_305,0,train
2912,142_305,0,train
2913,142_305,0,train
2914,142_305,0,train
2915,142_305,0,train
2916,142_305,0,train
2917,142_305,0,train
2918,142_305,0,train
2919,142_305,0,train
2920,142_305,0,train
2921,142_305,0,train
2922,142_305,0,train
2923,142_305,0,train
2924,142_305,0,train
2925,142_305,0,train
2926,142_305,0,train
2927,142_305,0,train
2928,142_305,0,train
2929,142_305,0,train
2930,142_305,0,train
2931,142_305,0,train
2932,142_305,0,train
2933,142_305,0,train
2934,142_305,0,train
2935,142_305,0,train
2936,142_305,0,train
2937,142_305,0,train
2938,142_305,0,train
2939,142_305,0,train
2940,142_305,0,train
2941,142_305,0,train
2942,142_305,0,train
2943,142_305,0,train
2944,142_305,0,train
2945,142_305,0,train
2946,142_305,0,train
2947,142_305,0,train
2948,142_305,0,train
2949,142_305,0,train
2950,142_305,0,train
2951,142_305,0,train
2952,142_305,0,train
2953,142_305,0,train
2954,142_305,0,train
2955,142_305,0,train
2956,142_305,0,train
2957,142_305,0,train
2958,142_305,0,train
2959,142_305,0,train
2960,142_305,0,train
2961,142_305,0,train
2962,142_305,0,train
2963,142_305,0,train
2964,142_305,0,train
2965,142_305,0,train
2966,142_305,0,train
2967,142_305,0,train
2968,142_305,0,train
2969,142_305,0,train
2970,142_305,0,train
2971,142_305,0,train
2972,142_305,0,train
2973,142_305,0,train
2974,142_305,0,train
2975,142_305,0,train
2976,142_305,0,train
2977,142_305,0,train
2978,142_305,0,train
2979,142_305,0,train
2980,142_305,0,train
2981,142_305,0,train
2982,142_305,0,train
2983,142_305,0,train
2984,142_305,0,train
2985,142_305,0,train
2986,142_305,0,train
2987,142_305,0,train
2988,142_305,0,train
2989,142_305,0,train
2990,142_305,0,train
2991,142_305,0,train
2992,142_305,0,train
2993,142_305,0,train
2994,142_305,0,train
2995,142_305,0,train
2996,142_305,0,train
2997,142_305,0,train
2998,142_305,0,train
2999,143_305,0,train
3000,143_305,0,train
3001,143_305,0,train
3002,142_305,0,train
3003,142_305,0,train
3004,142_305,0,train
3005,142_305,0,train
3006,142_305,0,train
3007,142_305,0,train
3008,142_305,0,train
3009,142_305,0,train
3010,142_305,0,train
3011,142_305,0,train
3012,142_305,0,train
3013,142_305,0,train
3014,142_305,0,train
3015,142_305,0,train
3016,142_305,0,train
3017,142_305,0,train
3018,142_305,0,train
3019,142_305,0,train
3020,142_305,0,train
3021,142_305,0,train
3022,143_305,0,train
3023,143_305,0,train
3024,143_305,0,train
3025,143_305,0,train
3026,142_305,0,train
3027,142_305,0,train
3028,142_305,0,train
3029,142_305,0,train
3030,142_305,0,train
3031,142_305,0,train
3032,142_305,0,train
3033,142_305,0,train
3034,142_305,0,train
3035,142_305,0,train
3036,142_305,0,train
3037,142_305,0,train
3038,142_305,0,train
3039,142_305,0,train
3040,142_305,0,train
3041,142_305,0,train
3042,142_305,0,train
3043,142_305,0,train
3044,143_305,0,train
3045,143_305,0,train
3046,143_305,0,train
3047,143_305,0,train
3048,143_305,0,train
3049,142_305,0,train
3050,142_305,0,train
3051,142_305,0,train
3052,142_305,0,train
3053,143_305,0,train
3054,142_305,0,train
3055,143_305,0,train
3056,142_305,0,train
3057,142_305,0,train
3058,142_305,0,train
3059,142_305,0,train
3060,142_305,0,train
3061,143_305,0,train
3062,143_305,0,train
3063,142_305,0,train
3064,142_305,0,train
3065,142_305,0,train
3066,142_305,0,train
3067,142_305,0,train
3068,142_305,0,train
3069,142_305,0,train
3070,142_305,0,train
3071,142_305,0,train
3072,142_305,0,train
3073,142_305,0,train
3074,142_305,0,train
3075,142_305,0,train
3076,142_305,0,train
3077,142_305,0,train
3078,142_305,0,train
3079,142_305,0,train
3080,142_305,0,train
3081,142_305,0,train
3082,142_305,0,train
3083,142_305,0,train
3084,143_305,0,train
3085,143_305,0,train
3086,142_305,0,train
3087,142_305,0,train
3088,142_305,0,train
3089,142_305,0,train
3090,142_305,0,train
3091,142_305,0,train
3092,142_305,0,train
3093,142_305,0,train
3094,142_305,0,train
3095,142_305,0,train
3096,142_305,0,train
3097,142_305,0,train
3098,142_305,0,train
3099,142_305,0,train
3100,142_305,0,train
3101,142_305,0,train
3102,142_305,0,train
3103,142_305,0,train
3104,142_305,0,train
3105,142_305,0,train
3106,142_305,0,train
3107,142_305,0,train
3108,142_305,0,train
3109,142_305,0,train
3110,142_305,0,train
3111,142_305,0,train
3112,142_305,0,train
3113,142_305,0,train
3114,142_305,0,train
3115,142_305,0,train
3116,142_305,0,train
3117,142_305,0,train
3118,142_305,0,train
3119,142_305,0,train
3120,142_305,0,train
3121,142_305,0,train
3122,142_305,0,train
3123,142_305,0,train
3124,142_305,0,train
3125,142_305,0,train
3126,142_305,0,train
3127,142_305,0,train
3128,142_305,0,train
3129,142_305,0,train
3130,142_305,0,train
3131,142_305,0,train
3132,142_305,0,train
3133,142_305,0,train
3134,142_305,0,train
3135,142_305,0,train
3136,142_305,0,train
3137,142_305,0,train
3138,142_305,0,train
3139,142_305,0,train
3140,142_305,0,train
3141,142_305,0,train
3142,142_305,0,train
3143,142_305,0,train
3144,142_305,0,train
3145,142_305,0,train
3146,142_305,0,train
3147,142_305,0,train
3148,142_305,0,train
3149,142_305,0,train
3150,142_305,0,train
3151,142_305,0,train
3152,142_305,0,train
3153,142_305,0,train
3154,142_305,0,train
3155,142_305,0,train
3156,142_305,0,train
3157,142_305,0,train
3158,142_305,0,train
3159,142_305,0,train
3160,142_305,0,train
3161,142_305,0,train
3162,142_305,0,train
3163,142_305,0,train
3164,142_305,0,train
3165,142_305,0,train
3166,142_305,0,train
3167,142_305,0,train
3168,142_305,0,train
3169,142_305,0,train
3170,142_305,0,train
3171,142_305,0,train
3172,142_305,0,train
3173,142_304,0,train
3174,142_304,0,train
3175,142_305,0,train
3176,142_305,0,train
3177,142_305,0,train
3178,142_305,0,train
3179,142_305,0,train
3180,142_305,0,train
3181,142_305,0,train
3182,142_305,0,train
3183,142_304,0,train
3184,142_304,0,train
3185,142_304,0,train
3186,142_304,0,train
3187,142_304,0,train
3188,142_304,0,train
3189,142_304,0,train
3190,142_304,0,train
3191,142_304,0,train
3192,142_304,0,train
3193,142_304,0,train
3194,142_304,0,train
3195,142_304,0,train
3196,142_304,0,train
3197,142_304,0,train
3198,142_304,0,train
3199,142_304,0,train
3200,142_304,0,train
3201,142_304,0,train
3202,142_304,0,train
3203,142_304,0,train
3204,142_304,0,train
3205,142_304,0,train
3206,142_304,0,train
3207,142_304,0,train
3208,142_304,0,train
3209,142_304,0,train
3210,142_304,0,train
3211,142_304,0,train
3212,142_304,0,train
3213,142_304,0,train
3214,142_304,0,train
3215,142_304,0,train
3216,142_304,0,train
3217,142_304,0,train
3218,142_304,0,train
3219,142_304,0,train
3220,142_304,0,train
3221,142_304,0,train
3222,142_304,0,train
3223,142_304,0,train
3224,142_304,0,train
3225,142_304,0,train
3226,142_304,0,train
3227,142_304,0,train
3228,142_304,0,train
3229,142_304,0,train
3230,142_304,0,train
3231,142_304,0,train
3232,142_304,0,train
3233,142_304,0,train
3234,142_304,0,train
3235,142_304,0,train
3236,142_304,0,train
3237,142_304,0,train
3238,142_304,0,train
3239,142_304,0,train
3240,142_304,0,train
3241,142_304,0,train
3242,142_304,0,train
3243,142_304,0,train
3244,142_304,0,train
3245,142_304,0,train
3246,142_304,0,train
3247,142_304,0,train
3248,142_304,0,train
3249,142_304,0,train
3250,142_304,0,train
3251,142_304,0,train
3252,142_304,0,train
3253,142_304,0,train
3254,142_304,0,train
3255,142_304,0,train
3256,142_304,0,train
3257,142_304,0,train
3258,142_304,0,train
3259,142_304,0,train
3260,142_304,0,train
3261,142_304,0,train
3262,142_304,0,train
3263,142_304,0,train
3264,142_304,0,train
3265,142_304,0,train
3266,142_304,0,train
3267,142_304,0,train
3268,142_304,0,train
3269,142_304,0,train
3270,142_304,0,train
3271,142_304,0,train
3272,142_304,0,train
3273,142_304,0,train
3274,142_304,0,train
3275,142_304,0,train
3276,142_304,0,train
3277,142_304,0,train
3278,142_304,0,train
3279,142_304,0,train
3280,142_304,0,train
3281,142_304,0,train
3282,142_304,0,train
3283,142_304,0,train
3284,142_304,0,train
3285,142_304,0,train
3286,142_304,0,train
3287,142_304,0,train
3288,142_304,0,train
3289,142_304,0,train
3290,142_304,0,train
3291,142_304,0,train
3292,142_304,0,train
3293,142_304,0,train
3294,142_304,0,train
3295,142_304,0,train
3296,142_304,0,train
3297,142_304,0,train
3298,142_304,0,train
3299,142_304,0,train
3300,142_304,0,train
3301,142_304,0,train
3302,142_304,0,train
3303,142_304,0,train
3304,142_304,0,train
3305,142_304,0,train
3306,142_304,0,train
3307,142_304,0,train
3308,142_304,0,train
3309,142_304,0,train
3310,142_304,0,train
3311,142_304,0,train
3312,142_304,0,train
3313,142_304,0,train
3314,142_304,0,train
3315,142_304,0,train
3316,142_304,0,train
3317,142_304,0,train
3318,142_304,0,train
3319,142_304,0,train
3320,142_304,0,train
3321,142_304,0,train
3322,142_304,0,train
3323,142_304,0,train
3324,142_304,0,train
3325,142_304,0,train
3326,142_304,0,train
3327,142_304,0,train
3328,142_304,0,train
3329,142_304,0,train
3330,142_304,0,train
3331,142_304,0,train
3332,142_304,0,train
3333,142_304,0,train
3334,142_304,0,train
3335,142_304,0,train
3336,142_304,0,train
3337,142_304,0,train
3338,142_304,0,train
3339,142_304,0,train
3340,142_304,0,train
3341,142_304,0,train
3342,142_304,0,train
3343,142_304,0,train
3344,142_304,0,train
3345,142_304,0,train
3346,142_304,0,train
3347,142_304,0,train
3348,142_304,0,train
3349,142_304,0,train
3350,142_304,0,train
3351,142_304,0,train
3352,142_304,0,train
3353,142_304,0,train
3354,142_304,0,train
3355,142_304,0,train
3356,142_304,0,train
3357,142_304,0,train
3358,142_304,0,train
3359,142_304,0,train
3360,142_304,0,train
3361,142_304,0,train
3362,142_304,0,train
3363,142_304,0,train
3364,142_304,0,train
3365,142_304,0,train
3366,142_304,0,train
3367,142_304,0,train
3368,142_304,0,train
3369,142_304,0,train
3370,142_304,0,train
3371,142_304,0,train
3372,142_304,0,train
3373,142_304,0,train
3374,142_304,0,train
3375,142_304,0,train
3376,142_304,0,train
3377,142_304,0,train
3378,142_304,0,train
3379,142_304,0,train
3380,142_304,0,train
3381,142_304,0,train
3382,142_304,0,train
3383,142_304,0,train
3384,142_304,0,train
3385,142_304,0,train
3386,142_304,0,train
3387,142_304,0,train
3388,142_304,0,train
3389,142_304,0,train
3390,142_304,0,train
3391,142_304,0,train
3392,144_301,0,test
